dataset,n,d,method,k_selected,knn_K,knn_overlap,trustworthiness,k_pai_scale
wine,178,13,relieff,12,30,0.8794007490636706,0.988933644265423,2.449438202247191
wine,178,13,relieff,12,50,0.9237078651685394,0.9899303918881885,2.449438202247191
wine,178,13,relieff,13,3,1.0,1.0,2.449438202247191
wine,178,13,relieff,13,5,1.0,1.0,2.449438202247191
wine,178,13,relieff,13,10,1.0,1.0,2.449438202247191
wine,178,13,relieff,13,20,1.0,1.0,2.449438202247191
wine,178,13,relieff,13,30,1.0,1.0,2.449438202247191
wine,178,13,relieff,13,50,1.0,1.0,2.449438202247191
wine,178,13,mutual_info,1,3,0.06179775280898876,0.752462600939577,2.449438202247191
wine,178,13,mutual_info,1,5,0.08764044943820226,0.7634236615994713,2.449438202247191
wine,178,13,mutual_info,1,10,0.1853932584269663,0.7741158167675022,2.449438202247191
wine,178,13,mutual_info,1,20,0.33117977528089887,0.7996553037516664,2.449438202247191
wine,178,13,mutual_info,1,30,0.453370786516854,0.8171577980354745,2.449438202247191
wine,178,13,mutual_info,1,50,0.6038202247191011,0.8364351877226637,2.449438202247191
wine,178,13,mutual_info,2,3,0.08801498127340823,0.8112078110454417,2.449438202247191
wine,178,13,mutual_info,2,5,0.13707865168539324,0.813013879709187,2.449438202247191
wine,178,13,mutual_info,2,10,0.2314606741573034,0.8216456352636128,2.449438202247191
wine,178,13,mutual_info,2,20,0.3879213483146068,0.8426147400495144,2.449438202247191
wine,178,13,mutual_info,2,30,0.5073033707865169,0.8541558900431065,2.449438202247191
wine,178,13,mutual_info,2,50,0.6635955056179775,0.860110715264456,2.449438202247191
wine,178,13,mutual_info,3,3,0.12921348314606743,0.8667705830140071,2.449438202247191
wine,178,13,mutual_info,3,5,0.1842696629213483,0.8714672835426305,2.449438202247191
wine,178,13,mutual_info,3,10,0.298876404494382,0.8793742437337942,2.449438202247191
wine,178,13,mutual_info,3,20,0.4514044943820225,0.8904913349838126,2.449438202247191
wine,178,13,mutual_info,3,30,0.5666666666666668,0.8982432336937319,2.449438202247191
wine,178,13,mutual_info,3,50,0.7140449438202247,0.9049032611674431,2.449438202247191
wine,178,13,mutual_info,4,3,0.12734082397003743,0.8725401052153017,2.449438202247191
wine,178,13,mutual_info,4,5,0.17415730337078653,0.8661004626569729,2.449438202247191
wine,178,13,mutual_info,4,10,0.29438202247191014,0.8734485738980121,2.449438202247191
wine,178,13,mutual_info,4,20,0.45112359550561804,0.8874214435345649,2.449438202247191
wine,178,13,mutual_info,4,30,0.5705992509363296,0.8990050173132641,2.449438202247191
wine,178,13,mutual_info,4,50,0.7232584269662922,0.9102526719649219,2.449438202247191
wine,178,13,mutual_info,5,3,0.1404494382022472,0.8816544348466151,2.449438202247191
wine,178,13,mutual_info,5,5,0.2247191011235955,0.8861004626569728,2.449438202247191
wine,178,13,mutual_info,5,10,0.3393258426966292,0.8827035436473638,2.449438202247191
wine,178,13,mutual_info,5,20,0.4870786516853933,0.8986155018091793,2.449438202247191
wine,178,13,mutual_info,5,30,0.5956928838951311,0.9086679386615787,2.449438202247191
wine,178,13,mutual_info,5,50,0.7442696629213482,0.9164373801041381,2.449438202247191
wine,178,13,mutual_info,6,3,0.1853932584269663,0.9019505964365353,2.449438202247191
wine,178,13,mutual_info,6,5,0.25505617977528094,0.9015333773959022,2.449438202247191
wine,178,13,mutual_info,6,10,0.37247191011235947,0.9014589455488332,2.449438202247191
wine,178,13,mutual_info,6,20,0.5221910112359551,0.9106627309083984,2.449438202247191
wine,178,13,mutual_info,6,30,0.6211610486891386,0.9166758532965869,2.449438202247191
wine,178,13,mutual_info,6,50,0.761685393258427,0.9213461222252672,2.449438202247191
wine,178,13,mutual_info,7,3,0.2041198501872659,0.9056417916910221,2.449438202247191
wine,178,13,mutual_info,7,5,0.2741573033707865,0.9041110376734963,2.449438202247191
wine,178,13,mutual_info,7,10,0.3882022471910112,0.9053863439930856,2.449438202247191
wine,178,13,mutual_info,7,20,0.5379213483146067,0.9130203770710341,2.449438202247191
wine,178,13,mutual_info,7,30,0.6348314606741573,0.9188410713023815,2.449438202247191
wine,178,13,mutual_info,7,50,0.7722471910112358,0.9252047136201699,2.449438202247191
wine,178,13,mutual_info,8,3,0.21910112359550563,0.92225758264597,2.449438202247191
wine,178,13,mutual_info,8,5,0.30561797752808995,0.9230072703238599,2.449438202247191
wine,178,13,mutual_info,8,10,0.4252808988764045,0.9213033707865168,2.449438202247191
wine,178,13,mutual_info,8,20,0.5735955056179776,0.928876404494382,2.449438202247191
wine,178,13,mutual_info,8,30,0.6683520599250936,0.9338873577839022,2.449438202247191
wine,178,13,mutual_info,8,50,0.7913483146067416,0.9407245820772815,2.449438202247191
wine,178,13,mutual_info,9,3,0.2940074906367041,0.9421640579333637,2.449438202247191
wine,178,13,mutual_info,9,5,0.3651685393258427,0.9401057501652347,2.449438202247191
wine,178,13,mutual_info,9,10,0.49044943820224723,0.9367709593777009,2.449438202247191
wine,178,13,mutual_info,9,20,0.6264044943820225,0.9428413635498001,2.449438202247191
wine,178,13,mutual_info,9,30,0.7174157303370786,0.9465550137799449,2.449438202247191
wine,178,13,mutual_info,9,50,0.8146067415730337,0.9464719101123595,2.449438202247191
wine,178,13,mutual_info,10,3,0.3539325842696629,0.9648199865774718,2.449438202247191
wine,178,13,mutual_info,10,5,0.4179775280898877,0.9608129543952413,2.449438202247191
wine,178,13,mutual_info,10,10,0.5825842696629213,0.9627450302506482,2.449438202247191
wine,178,13,mutual_info,10,20,0.7002808988764044,0.9648828794515331,2.449438202247191
wine,178,13,mutual_info,10,30,0.7670411985018725,0.9660122959508162,2.449438202247191
wine,178,13,mutual_info,10,50,0.8513483146067415,0.9670704302548644,2.449438202247191
wine,178,13,mutual_info,11,3,0.47565543071161054,0.9783399363512373,2.449438202247191
wine,178,13,mutual_info,11,5,0.548314606741573,0.9767746199603436,2.449438202247191
wine,178,13,mutual_info,11,10,0.6679775280898876,0.9777839239412273,2.449438202247191
wine,178,13,mutual_info,11,20,0.7665730337078651,0.9810226623500286,2.449438202247191
wine,178,13,mutual_info,11,30,0.8209737827715357,0.9818797258144301,2.449438202247191
wine,178,13,mutual_info,11,50,0.8885393258426966,0.9827349958892847,2.449438202247191
wine,178,13,mutual_info,12,3,0.6254681647940075,0.9905176333051893,2.449438202247191
wine,178,13,mutual_info,12,5,0.6921348314606741,0.9902709847984138,2.449438202247191
wine,178,13,mutual_info,12,10,0.7747191011235954,0.9890613656006915,2.449438202247191
wine,178,13,mutual_info,12,20,0.8426966292134831,0.9892820415159017,2.449438202247191
wine,178,13,mutual_info,12,30,0.8794007490636706,0.988933644265423,2.449438202247191
wine,178,13,mutual_info,12,50,0.9237078651685394,0.9899303918881885,2.449438202247191
wine,178,13,mutual_info,13,3,1.0,1.0,2.449438202247191
wine,178,13,mutual_info,13,5,1.0,1.0,2.449438202247191
wine,178,13,mutual_info,13,10,1.0,1.0,2.449438202247191
wine,178,13,mutual_info,13,20,1.0,1.0,2.449438202247191
wine,178,13,mutual_info,13,30,1.0,1.0,2.449438202247191
wine,178,13,mutual_info,13,50,1.0,1.0,2.449438202247191
wine,178,13,variance,1,3,0.02434456928838951,0.5983957913879328,2.449438202247191
wine,178,13,variance,1,5,0.06179775280898876,0.6107865168539326,2.449438202247191
wine,178,13,variance,1,10,0.11292134831460675,0.6359273984442524,2.449438202247191
wine,178,13,variance,1,20,0.2073033707865169,0.6554884783850695,2.449438202247191
wine,178,13,variance,1,30,0.29213483146067415,0.6668503992650696,2.449438202247191
wine,178,13,variance,1,50,0.4179775280898877,0.6872874760208276,2.449438202247191
wine,178,13,variance,2,3,0.06179775280898876,0.742125089303111,2.449438202247191
wine,178,13,variance,2,5,0.09550561797752809,0.7414077990746861,2.449438202247191
wine,178,13,variance,2,10,0.18595505617977529,0.7482627484874675,2.449438202247191
wine,178,13,variance,2,20,0.2929775280898877,0.758076556846315,2.449438202247191
wine,178,13,variance,2,30,0.37977528089887636,0.7648024874567169,2.449438202247191
wine,178,13,variance,2,50,0.4935955056179776,0.7751668950397369,2.449438202247191
wine,178,13,variance,3,3,0.10861423220973782,0.8338420904505206,2.449438202247191
wine,178,13,variance,3,5,0.16179775280898878,0.8298149372108394,2.449438202247191
wine,178,13,variance,3,10,0.2679775280898877,0.8322108902333621,2.449438202247191
wine,178,13,variance,3,20,0.37977528089887636,0.8359322033898305,2.449438202247191
wine,178,13,variance,3,30,0.47172284644194756,0.84250158999364,2.449438202247191
wine,178,13,variance,3,50,0.5931460674157304,0.8528396821046862,2.449438202247191
wine,178,13,variance,4,3,0.15168539325842698,0.8735467948301617,2.449438202247191
wine,178,13,variance,4,5,0.2280898876404494,0.8695902181097158,2.449438202247191
wine,178,13,variance,4,10,0.32865168539325845,0.8711633535004322,2.449438202247191
wine,178,13,variance,4,20,0.4384831460674158,0.8681870119977148,2.449438202247191
wine,178,13,variance,4,30,0.5215355805243447,0.8707865168539326,2.449438202247191
wine,178,13,variance,4,50,0.6282022471910111,0.87431186626473,2.449438202247191
wine,178,13,variance,5,3,0.2303370786516854,0.9120824403022234,2.449438202247191
wine,178,13,variance,5,5,0.2955056179775281,0.9162392597488433,2.449438202247191
wine,178,13,variance,5,10,0.3865168539325843,0.9065963699222126,2.449438202247191
wine,178,13,variance,5,20,0.4983146067415731,0.9051990097124357,2.449438202247191
wine,178,13,variance,5,30,0.5790262172284644,0.9082609002897322,2.449438202247191
wine,178,13,variance,5,50,0.683932584269663,0.9113938065223349,2.449438202247191
wine,178,13,variance,6,3,0.21910112359550563,0.9301595548916456,2.449438202247191
wine,178,13,variance,6,5,0.32134831460674157,0.92738929279577,2.449438202247191
wine,178,13,variance,6,10,0.42247191011235946,0.9244459809853068,2.449438202247191
wine,178,13,variance,6,20,0.531741573033708,0.9225404684821938,2.449438202247191
wine,178,13,variance,6,30,0.6170411985018727,0.9257056038442513,2.449438202247191
wine,178,13,variance,6,50,0.7193258426966294,0.9281841600438476,2.449438202247191
wine,178,13,variance,7,3,0.2453183520599251,0.9494706761057349,2.449438202247191
wine,178,13,variance,7,5,0.3617977528089888,0.9470522141440846,2.449438202247191
wine,178,13,variance,7,10,0.47303370786516846,0.9430077787381158,2.449438202247191
wine,178,13,variance,7,20,0.5912921348314607,0.9432603313654542,2.449438202247191
wine,178,13,variance,7,30,0.6711610486891386,0.9471019715921136,2.449438202247191
wine,178,13,variance,7,50,0.7643820224719101,0.9506538777747328,2.449438202247191
wine,178,13,variance,8,3,0.2790262172284644,0.9531618713602217,2.449438202247191
wine,178,13,variance,8,5,0.39438202247191023,0.9489028420356906,2.449438202247191
wine,178,13,variance,8,10,0.49157303370786515,0.9439135695764909,2.449438202247191
wine,178,13,variance,8,20,0.6073033707865169,0.9471357836602552,2.449438202247191
wine,178,13,variance,8,30,0.6885767790262172,0.9504868913857678,2.449438202247191
wine,178,13,variance,8,50,0.7801123595505619,0.9538679090161688,2.449438202247191
wine,178,13,variance,9,3,0.3464419475655431,0.9658916239094196,2.449438202247191
wine,178,13,variance,9,5,0.45168539325842694,0.9611500330469266,2.449438202247191
wine,178,13,variance,9,10,0.5528089887640449,0.9580743301642178,2.449438202247191
wine,178,13,variance,9,20,0.6592696629213483,0.9600114263949724,2.449438202247191
wine,178,13,variance,9,30,0.7329588014981272,0.9621609780227546,2.449438202247191
wine,178,13,variance,9,50,0.8146067415730337,0.9661474376541518,2.449438202247191
wine,178,13,variance,10,3,0.4044943820224719,0.9736420514818904,2.449438202247191
wine,178,13,variance,10,5,0.5,0.9689887640449438,2.449438202247191
wine,178,13,variance,10,10,0.6123595505617978,0.9653483146067415,2.449438202247191
wine,178,13,variance,10,20,0.7056179775280899,0.9673452675680823,2.449438202247191
wine,178,13,variance,10,30,0.7642322097378279,0.9673365839869974,2.449438202247191
wine,178,13,variance,10,50,0.8241573033707866,0.9697363661277062,2.449438202247191
wine,178,13,variance,11,3,0.48501872659176026,0.9798120846052262,2.449438202247191
wine,178,13,variance,11,5,0.601123595505618,0.9784203569068076,2.449438202247191
wine,178,13,variance,11,10,0.6910112359550562,0.9789939498703544,2.449438202247191
wine,178,13,variance,11,20,0.776685393258427,0.9796210245667492,2.449438202247191
wine,178,13,variance,11,30,0.8284644194756554,0.9814401809059431,2.449438202247191
wine,178,13,variance,11,50,0.8804494382022472,0.9835012332145794,2.449438202247191
wine,178,13,variance,12,3,0.6348314606741573,0.9874001428849776,2.449438202247191
wine,178,13,variance,12,5,0.7191011235955056,0.9879180436219431,2.449438202247191
wine,178,13,variance,12,10,0.7904494382022471,0.9865272255834053,2.449438202247191
wine,178,13,variance,12,20,0.8446629213483148,0.9862635688440297,2.449438202247191
wine,178,13,variance,12,30,0.8797752808988766,0.9877789555508445,2.449438202247191
wine,178,13,variance,12,50,0.9223595505617977,0.9890512469169636,2.449438202247191
wine,178,13,variance,13,3,1.0,1.0,2.449438202247191
wine,178,13,variance,13,5,1.0,1.0,2.449438202247191
wine,178,13,variance,13,10,1.0,1.0,2.449438202247191
wine,178,13,variance,13,20,1.0,1.0,2.449438202247191
wine,178,13,variance,13,30,1.0,1.0,2.449438202247191
wine,178,13,variance,13,50,1.0,1.0,2.449438202247191
wdbc,569,30,pai,1,3,0.014645577035735206,0.5742042569810584,2.5448154657293496
wdbc,569,30,pai,1,5,0.023198594024604568,0.567758427863876,2.5448154657293496
wdbc,569,30,pai,1,10,0.03954305799648507,0.5762924225610153,2.5448154657293496
wdbc,569,30,pai,1,20,0.07398945518453426,0.5882324624314432,2.5448154657293496
wdbc,569,30,pai,1,30,0.10515524311657878,0.5954607943358126,2.5448154657293496
wdbc,569,30,pai,1,50,0.15630931458699474,0.602287024820024,2.5448154657293496
wdbc,569,30,pai,2,3,0.033391915641476276,0.6623394699339806,2.5448154657293496
wdbc,569,30,pai,2,5,0.04639718804920914,0.6645508115372687,2.5448154657293496
wdbc,569,30,pai,2,10,0.08154657293497365,0.6645183311821401,2.5448154657293496
wdbc,569,30,pai,2,20,0.12873462214411246,0.667759822327529,2.5448154657293496
wdbc,569,30,pai,2,30,0.16508494434680726,0.6702801935286413,2.5448154657293496
wdbc,569,30,pai,2,50,0.2244288224956063,0.6750473199039179,2.5448154657293496
wdbc,569,30,pai,3,3,0.05916813122437022,0.7397335543672903,2.5448154657293496
wdbc,569,30,pai,3,5,0.0780316344463972,0.7405273660830365,2.5448154657293496
wdbc,569,30,pai,3,10,0.1304042179261863,0.7413198959171783,2.5448154657293496
wdbc,569,30,pai,3,20,0.18840070298769773,0.7342295284205785,2.5448154657293496
wdbc,569,30,pai,3,30,0.23673110720562388,0.7356583851313961,2.5448154657293496
wdbc,569,30,pai,3,50,0.30460456942003517,0.7379526818766994,2.5448154657293496
wdbc,569,30,pai,4,3,0.0779144698301113,0.7902265182581527,2.5448154657293496
wdbc,569,30,pai,4,5,0.11107205623901582,0.7828049960997341,2.5448154657293496
wdbc,569,30,pai,4,10,0.17205623901581724,0.7719846384169758,2.5448154657293496
wdbc,569,30,pai,4,20,0.2415641476274165,0.7748331056945593,2.5448154657293496
wdbc,569,30,pai,4,30,0.28605741066198004,0.7740718173216751,2.5448154657293496
wdbc,569,30,pai,4,50,0.3508611599297012,0.774017588937381,2.5448154657293496
wdbc,569,30,pai,5,3,0.1195079086115993,0.8662817268901104,2.5448154657293496
wdbc,569,30,pai,5,5,0.16590509666080844,0.8593460710694247,2.5448154657293496
wdbc,569,30,pai,5,10,0.23128295254833045,0.8527990118799841,2.5448154657293496
wdbc,569,30,pai,5,20,0.306414762741652,0.847939420345195,2.5448154657293496
wdbc,569,30,pai,5,30,0.36157000585823085,0.8436407421768559,2.5448154657293496
wdbc,569,30,pai,5,50,0.42984182776801405,0.8418394488633429,2.5448154657293496
wdbc,569,30,pai,6,3,0.1259519625073228,0.8710638713349703,2.5448154657293496
wdbc,569,30,pai,6,5,0.16906854130052726,0.8611455190799758,2.5448154657293496
wdbc,569,30,pai,6,10,0.23216168717047456,0.8520645897730214,2.5448154657293496
wdbc,569,30,pai,6,20,0.3147627416520211,0.8479501903517059,2.5448154657293496
wdbc,569,30,pai,6,30,0.36666666666666664,0.8445244565749549,2.5448154657293496
wdbc,569,30,pai,6,50,0.43149384885764497,0.8412865315890407,2.5448154657293496
wdbc,569,30,pai,7,3,0.15172817809021674,0.8832425515295799,2.5448154657293496
wdbc,569,30,pai,7,5,0.1961335676625659,0.8792709478742767,2.5448154657293496
wdbc,569,30,pai,7,10,0.26449912126537783,0.8703997409042632,2.5448154657293496
wdbc,569,30,pai,7,20,0.34876977152899824,0.8641858119850591,2.5448154657293496
wdbc,569,30,pai,7,30,0.39994141769185704,0.8597084089392014,2.5448154657293496
wdbc,569,30,pai,7,50,0.45919156414762746,0.852723151407667,2.5448154657293496
wdbc,569,30,pai,8,3,0.16813122437024017,0.8886593376459884,2.5448154657293496
wdbc,569,30,pai,8,5,0.20984182776801405,0.8843798263833413,2.5448154657293496
wdbc,569,30,pai,8,10,0.2854130052724078,0.8745643238506199,2.5448154657293496
wdbc,569,30,pai,8,20,0.3614235500878734,0.868153743474763,2.5448154657293496
wdbc,569,30,pai,8,30,0.4112478031634446,0.8632011902224057,2.5448154657293496
wdbc,569,30,pai,8,50,0.47033391915641476,0.8561326061292407,2.5448154657293496
wdbc,569,30,pai,9,3,0.18512009373169303,0.893976409195345,2.5448154657293496
wdbc,569,30,pai,9,5,0.2390158172231986,0.8905256430739734,2.5448154657293496
wdbc,569,30,pai,9,10,0.31388400702987695,0.876217964288606,2.5448154657293496
wdbc,569,30,pai,9,20,0.391652021089631,0.8710618084146388,2.5448154657293496
wdbc,569,30,pai,9,30,0.43667252489748093,0.8647695398854875,2.5448154657293496
wdbc,569,30,pai,9,50,0.4936379613356766,0.858176754753803,2.5448154657293496
wdbc,569,30,pai,10,3,0.18043350908025774,0.8956632472879715,2.5448154657293496
wdbc,569,30,pai,10,5,0.23128295254833045,0.8892869561948441,2.5448154657293496
wdbc,569,30,pai,10,10,0.3163444639718805,0.8771927484945616,2.5448154657293496
wdbc,569,30,pai,10,20,0.39332161687170475,0.870620564511523,2.5448154657293496
wdbc,569,30,pai,10,30,0.44171060339777385,0.8635416054685774,2.5448154657293496
wdbc,569,30,pai,10,50,0.49486818980667846,0.8572233410434061,2.5448154657293496
wdbc,569,30,pai,11,3,0.23022847100175747,0.9159915159522534,2.5448154657293496
wdbc,569,30,pai,11,5,0.28822495606326887,0.9107399854014141,2.5448154657293496
wdbc,569,30,pai,11,10,0.378207381370826,0.901033684033384,2.5448154657293496
wdbc,569,30,pai,11,20,0.4539543057996484,0.8918136527782538,2.5448154657293496
wdbc,569,30,pai,11,30,0.49238429994141775,0.8844603573464844,2.5448154657293496
wdbc,569,30,pai,11,50,0.5409841827768014,0.8754197538118564,2.5448154657293496
wdbc,569,30,pai,12,3,0.2565905096660808,0.9352312339262195,2.5448154657293496
wdbc,569,30,pai,12,5,0.3279437609841828,0.9260233890648446,2.5448154657293496
wdbc,569,30,pai,12,10,0.4100175746924429,0.9150508904034559,2.5448154657293496
wdbc,569,30,pai,12,20,0.4789103690685413,0.9037027608748509,2.5448154657293496
wdbc,569,30,pai,12,30,0.520679554774458,0.8966810632549047,2.5448154657293496
wdbc,569,30,pai,12,50,0.5675922671353252,0.886553882368862,2.5448154657293496
wdbc,569,30,pai,13,3,0.30052724077328646,0.9483364286396856,2.5448154657293496
wdbc,569,30,pai,13,5,0.3753954305799649,0.944737773684326,2.5448154657293496
