dataset,n,d,seed,fold,method,k_selected,selected_features,acc_3nn,acc_svm_rbf,time_reduct_sec,time_eval_sec
iris,150,4,0,1,pai_nrs,3,0|1|3,0.9666666666666667,0.9666666666666667,0.7981031659999758,0.0013840000000300279
iris,150,4,0,1,pai_nrs,4,0|1|2|3,0.9666666666666667,0.9666666666666667,0.7981031659999758,0.0014041250000218497
iris,150,4,0,1,all_features,4,0|1|2|3,0.9666666666666667,0.9666666666666667,0.0,0.0013625419999812038
iris,150,4,0,2,pai,1,1,0.43333333333333335,0.5666666666666667,0.8004129170000169,0.001658374999976786
iris,150,4,0,2,pai,2,1|2,0.9666666666666667,0.9666666666666667,0.8004129170000169,0.001438624999991589
iris,150,4,0,2,pai,3,0|1|2,0.9333333333333333,0.9333333333333333,0.8004129170000169,0.0014338330000214228
iris,150,4,0,2,pai,4,0|1|2|3,1.0,0.9666666666666667,0.8004129170000169,0.0014102079999815942
iris,150,4,0,2,nrs,1,3,1.0,0.9666666666666667,0.0027899579999939306,0.0013759999999933825
iris,150,4,0,2,nrs,2,2|3,0.9666666666666667,0.9666666666666667,0.0027899579999939306,0.0013217500000450855
iris,150,4,0,2,nrs,3,0|2|3,1.0,0.9666666666666667,0.0027899579999939306,0.001369249999982003
iris,150,4,0,2,nrs,4,0|1|2|3,1.0,0.9666666666666667,0.0027899579999939306,0.0013707920000456397
iris,150,4,0,2,relieff,1,3,1.0,0.9666666666666667,0.01721162500001583,0.001315208999983497
iris,150,4,0,2,relieff,2,2|3,0.9666666666666667,0.9666666666666667,0.01721162500001583,0.0013396670000247468
iris,150,4,0,2,relieff,3,0|2|3,1.0,0.9666666666666667,0.01721162500001583,0.0013367089999860582
iris,150,4,0,2,relieff,4,0|1|2|3,1.0,0.9666666666666667,0.01721162500001583,0.0013684580000017377
iris,150,4,0,2,mutual_info,1,3,1.0,0.9666666666666667,0.0031819580000274073,0.0013081250000368527
iris,150,4,0,2,mutual_info,2,2|3,0.9666666666666667,0.9666666666666667,0.0031819580000274073,0.0013226250000002437
iris,150,4,0,2,mutual_info,3,0|2|3,1.0,0.9666666666666667,0.0031819580000274073,0.0013337909999791009
iris,150,4,0,2,mutual_info,4,0|1|2|3,1.0,0.9666666666666667,0.0031819580000274073,0.0013594999999781976
iris,150,4,0,2,variance,1,3,1.0,0.9666666666666667,1.4292000003024441e-05,0.0013104579999776433
iris,150,4,0,2,variance,2,0|3,1.0,0.9666666666666667,1.4292000003024441e-05,0.0013502919999837104
iris,150,4,0,2,variance,3,0|1|3,1.0,0.9666666666666667,1.4292000003024441e-05,0.0013794170000096528
iris,150,4,0,2,variance,4,0|1|2|3,1.0,0.9666666666666667,1.4292000003024441e-05,0.0013661670000146842
iris,150,4,0,2,pai_nrs,1,1,0.43333333333333335,0.5666666666666667,0.8032028750000109,0.0014817919999927653
iris,150,4,0,2,pai_nrs,2,1|3,0.9666666666666667,0.9666666666666667,0.8032028750000109,0.001363459000003786
iris,150,4,0,2,pai_nrs,3,1|2|3,0.9666666666666667,0.9666666666666667,0.8032028750000109,0.0013542500000198743
iris,150,4,0,2,pai_nrs,4,0|1|2|3,1.0,0.9666666666666667,0.8032028750000109,0.0014951250000194705
iris,150,4,0,2,all_features,4,0|1|2|3,1.0,0.9666666666666667,0.0,0.0014581670000097802
iris,150,4,0,3,pai,1,1,0.43333333333333335,0.5,0.7726093339999807,0.0015626669999733167
iris,150,4,0,3,pai,2,0|1,0.7666666666666667,0.8333333333333334,0.7726093339999807,0.0014059579999639027
iris,150,4,0,3,pai,3,0|1|3,0.9333333333333333,0.9333333333333333,0.7726093339999807,0.0013617920000115191
iris,150,4,0,3,pai,4,0|1|2|3,0.9,0.9333333333333333,0.7726093339999807,0.001387958999998773
iris,150,4,0,3,nrs,1,3,0.9666666666666667,0.9666666666666667,0.0027489579999837588,0.0013279169999691476
iris,150,4,0,3,nrs,2,2|3,0.9,0.9666666666666667,0.0027489579999837588,0.0012825000000020736
iris,150,4,0,3,nrs,3,0|2|3,0.9666666666666667,0.9666666666666667,0.0027489579999837588,0.0013214580000067144
iris,150,4,0,3,nrs,4,0|1|2|3,0.9,0.9333333333333333,0.0027489579999837588,0.0013468340000031276
iris,150,4,0,3,relieff,1,3,0.9666666666666667,0.9666666666666667,0.017229541000006066,0.001275958000007904
iris,150,4,0,3,relieff,2,2|3,0.9,0.9666666666666667,0.017229541000006066,0.0013057079999612142
iris,150,4,0,3,relieff,3,0|2|3,0.9666666666666667,0.9666666666666667,0.017229541000006066,0.0013182499999970787
iris,150,4,0,3,relieff,4,0|1|2|3,0.9,0.9333333333333333,0.017229541000006066,0.0013544580000370843
iris,150,4,0,3,mutual_info,1,2,0.8666666666666667,0.8666666666666667,0.0029959160000316842,0.0013101249999749598
iris,150,4,0,3,mutual_info,2,2|3,0.9,0.9666666666666667,0.0029959160000316842,0.0012971659999720941
iris,150,4,0,3,mutual_info,3,0|2|3,0.9666666666666667,0.9666666666666667,0.0029959160000316842,0.0013259170000310405
iris,150,4,0,3,mutual_info,4,0|1|2|3,0.9,0.9333333333333333,0.0029959160000316842,0.0013555419999988771
iris,150,4,0,3,variance,1,1,0.43333333333333335,0.5,1.3332999969861703e-05,0.0014504999999758184
iris,150,4,0,3,variance,2,1|2,0.8666666666666667,0.9,1.3332999969861703e-05,0.0013559169999552978
iris,150,4,0,3,variance,3,1|2|3,0.9333333333333333,0.9,1.3332999969861703e-05,0.0013453330000174901
iris,150,4,0,3,variance,4,0|1|2|3,0.9,0.9333333333333333,1.3332999969861703e-05,0.0013592080000535134
iris,150,4,0,3,pai_nrs,1,1,0.43333333333333335,0.5,0.7753582919999644,0.0014653750000093169
iris,150,4,0,3,pai_nrs,2,1|3,0.9,0.9333333333333333,0.7753582919999644,0.001342750000048909
iris,150,4,0,3,pai_nrs,3,0|1|3,0.9333333333333333,0.9333333333333333,0.7753582919999644,0.0013683339999488453
iris,150,4,0,3,pai_nrs,4,0|1|2|3,0.9,0.9333333333333333,0.7753582919999644,0.0013622090000353637
iris,150,4,0,3,all_features,4,0|1|2|3,0.9,0.9333333333333333,0.0,0.001363207999986571
iris,150,4,0,4,pai,1,1,0.5666666666666667,0.5333333333333333,0.7603705419999756,0.001608292000014444
iris,150,4,0,4,pai,2,0|1,0.8,0.8,0.7603705419999756,0.001415167000004658
iris,150,4,0,4,pai,3,0|1|2,0.9333333333333333,0.9333333333333333,0.7603705419999756,0.00137791700001344
iris,150,4,0,4,pai,4,0|1|2|3,0.9666666666666667,0.9666666666666667,0.7603705419999756,0.0013774580000358583
iris,150,4,0,4,nrs,1,3,0.9333333333333333,0.9333333333333333,0.0027089999999816428,0.0013309170000184167
iris,150,4,0,4,nrs,2,2|3,0.9666666666666667,0.9666666666666667,0.0027089999999816428,0.0012834999999995489
iris,150,4,0,4,nrs,3,0|2|3,0.9666666666666667,0.9666666666666667,0.0027089999999816428,0.0013312919999748374
iris,150,4,0,4,nrs,4,0|1|2|3,0.9666666666666667,0.9666666666666667,0.0027089999999816428,0.0013382920000140075
iris,150,4,0,4,relieff,1,3,0.9333333333333333,0.9333333333333333,0.016657209000015882,0.00127558299999464
iris,150,4,0,4,relieff,2,2|3,0.9666666666666667,0.9666666666666667,0.016657209000015882,0.0012855830000262358
iris,150,4,0,4,relieff,3,0|2|3,0.9666666666666667,0.9666666666666667,0.016657209000015882,0.0013255830000389324
iris,150,4,0,4,relieff,4,0|1|2|3,0.9666666666666667,0.9666666666666667,0.016657209000015882,0.001342625000006592
iris,150,4,0,4,mutual_info,1,3,0.9333333333333333,0.9333333333333333,0.0030981669999619044,0.0012889170000107697
iris,150,4,0,4,mutual_info,2,2|3,0.9666666666666667,0.9666666666666667,0.0030981669999619044,0.0012856669999905534
iris,150,4,0,4,mutual_info,3,0|2|3,0.9666666666666667,0.9666666666666667,0.0030981669999619044,0.0013300419999495716
iris,150,4,0,4,mutual_info,4,0|1|2|3,0.9666666666666667,0.9666666666666667,0.0030981669999619044,0.0013497499999743923
iris,150,4,0,4,variance,1,1,0.5666666666666667,0.5333333333333333,1.4792000001762062e-05,0.001466290999985631
iris,150,4,0,4,variance,2,1|3,0.9333333333333333,0.9333333333333333,1.4792000001762062e-05,0.001338167000028534
iris,150,4,0,4,variance,3,1|2|3,0.9666666666666667,0.9666666666666667,1.4792000001762062e-05,0.0013519589999759773
iris,150,4,0,4,variance,4,0|1|2|3,0.9666666666666667,0.9666666666666667,1.4792000001762062e-05,0.0013591670000323575
iris,150,4,0,4,pai_nrs,1,1,0.5666666666666667,0.5333333333333333,0.7630795419999572,0.0014540829999987182
iris,150,4,0,4,pai_nrs,2,1|3,0.9333333333333333,0.9333333333333333,0.7630795419999572,0.0013356250000242653
iris,150,4,0,4,pai_nrs,3,0|1|3,0.9,0.9333333333333333,0.7630795419999572,0.001374583000028906
iris,150,4,0,4,pai_nrs,4,0|1|2|3,0.9666666666666667,0.9666666666666667,0.7630795419999572,0.0013760410000145384
iris,150,4,0,4,all_features,4,0|1|2|3,0.9666666666666667,0.9666666666666667,0.0,0.001345250000042597
iris,150,4,0,5,pai,1,1,0.6,0.5666666666666667,0.7892342499999927,0.0016594580000059977
iris,150,4,0,5,pai,2,1|2,0.8666666666666667,0.9,0.7892342499999927,0.0014251670000362537
iris,150,4,0,5,pai,3,0|1|2,0.9333333333333333,0.9,0.7892342499999927,0.0014738749999878564
iris,150,4,0,5,pai,4,0|1|2|3,0.9,0.9333333333333333,0.7892342499999927,0.0013720840000246426
iris,150,4,0,5,nrs,1,3,0.9333333333333333,0.9666666666666667,0.0027440420000175436,0.001319833000025028
iris,150,4,0,5,nrs,2,2|3,0.9333333333333333,0.9333333333333333,0.0027440420000175436,0.0013102089999961208
iris,150,4,0,5,nrs,3,1|2|3,0.9666666666666667,0.9333333333333333,0.0027440420000175436,0.0013472079999701236
iris,150,4,0,5,nrs,4,0|1|2|3,0.9,0.9333333333333333,0.0027440420000175436,0.00136774999998579
iris,150,4,0,5,relieff,1,3,0.9333333333333333,0.9666666666666667,0.016831417000048532,0.0012917500000071414
iris,150,4,0,5,relieff,2,2|3,0.9333333333333333,0.9333333333333333,0.016831417000048532,0.0013013330000148926
iris,150,4,0,5,relieff,3,0|2|3,0.9333333333333333,0.9,0.016831417000048532,0.0013476670000045488
iris,150,4,0,5,relieff,4,0|1|2|3,0.9,0.9333333333333333,0.016831417000048532,0.0013570410000056654
iris,150,4,0,5,mutual_info,1,2,0.9,0.9,0.003176416999963294,0.001307124999982534
iris,150,4,0,5,mutual_info,2,2|3,0.9333333333333333,0.9333333333333333,0.003176416999963294,0.0013161659999809672
iris,150,4,0,5,mutual_info,3,0|2|3,0.9333333333333333,0.9,0.003176416999963294,0.0013336249999724714
iris,150,4,0,5,mutual_info,4,0|1|2|3,0.9,0.9333333333333333,0.003176416999963294,0.001378375000001597
iris,150,4,0,5,variance,1,0,0.5666666666666667,0.6666666666666666,1.4250000049287337e-05,0.001399458000037157
iris,150,4,0,5,variance,2,0|2,0.9,0.9,1.4250000049287337e-05,0.0013608330000351998
iris,150,4,0,5,variance,3,0|2|3,0.9333333333333333,0.9,1.4250000049287337e-05,0.001323249999984455
iris,150,4,0,5,variance,4,0|1|2|3,0.9,0.9333333333333333,1.4250000049287337e-05,0.0013488330000086535
iris,150,4,0,5,pai_nrs,1,1,0.6,0.5666666666666667,0.7919782920000102,0.0014635830000315764
iris,150,4,0,5,pai_nrs,2,1|3,0.9333333333333333,0.9666666666666667,0.7919782920000102,0.0013451250000002801
iris,150,4,0,5,pai_nrs,3,1|2|3,0.9666666666666667,0.9333333333333333,0.7919782920000102,0.0013367079999966336
iris,150,4,0,5,pai_nrs,4,0|1|2|3,0.9,0.9333333333333333,0.7919782920000102,0.0013894169999844053
iris,150,4,0,5,all_features,4,0|1|2|3,0.9,0.9333333333333333,0.0,0.0013522909999892363
iris,150,4,1,1,pai,1,1,0.43333333333333335,0.7,0.7740815000000225,0.0016585409999834155
iris,150,4,1,1,pai,2,1|2,0.8666666666666667,0.8333333333333334,0.7740815000000225,0.0013954579999904126
iris,150,4,1,1,pai,3,0|1|2,0.8,0.8333333333333334,0.7740815000000225,0.0014165000000048167
iris,150,4,1,1,pai,4,0|1|2|3,0.9,0.9333333333333333,0.7740815000000225,0.0013772500000186483
iris,150,4,1,1,nrs,1,3,0.9666666666666667,0.9666666666666667,0.0027669169999740006,0.0013512919999811857
iris,150,4,1,1,nrs,2,2|3,0.9333333333333333,0.9666666666666667,0.0027669169999740006,0.0013136669999767037
iris,150,4,1,1,nrs,3,0|2|3,1.0,0.9666666666666667,0.0027669169999740006,0.001343999999960488
iris,150,4,1,1,nrs,4,0|1|2|3,0.9,0.9333333333333333,0.0027669169999740006,0.0013543750000053478
iris,150,4,1,1,relieff,1,3,0.9666666666666667,0.9666666666666667,0.017023458999972263,0.0012968749999799911
iris,150,4,1,1,relieff,2,2|3,0.9333333333333333,0.9666666666666667,0.017023458999972263,0.0013075419999495352
iris,150,4,1,1,relieff,3,0|2|3,1.0,0.9666666666666667,0.017023458999972263,0.001346707999971386
iris,150,4,1,1,relieff,4,0|1|2|3,0.9,0.9333333333333333,0.017023458999972263,0.0013517090000050302
iris,150,4,1,1,mutual_info,1,2,0.9,0.9,0.003165500000022803,0.0012985839999828386
iris,150,4,1,1,mutual_info,2,2|3,0.9333333333333333,0.9666666666666667,0.003165500000022803,0.001309249999962958
iris,150,4,1,1,mutual_info,3,0|2|3,1.0,0.9666666666666667,0.003165500000022803,0.001323791999993773
iris,150,4,1,1,mutual_info,4,0|1|2|3,0.9,0.9333333333333333,0.003165500000022803,0.0013520000000539767
iris,150,4,1,1,variance,1,0,0.5333333333333333,0.6666666666666666,1.3749999993706297e-05,0.0014182499999719766
iris,150,4,1,1,variance,2,0|2,0.8666666666666667,0.8666666666666667,1.3749999993706297e-05,0.0013565419999963524
iris,150,4,1,1,variance,3,0|1|2,0.8,0.8333333333333334,1.3749999993706297e-05,0.0013601250000192522
iris,150,4,1,1,variance,4,0|1|2|3,0.9,0.9333333333333333,1.3749999993706297e-05,0.0013400830000023234
iris,150,4,1,1,pai_nrs,1,1,0.43333333333333335,0.7,0.7768484169999965,0.0014585839999767813
iris,150,4,1,1,pai_nrs,2,1|3,0.9,0.9333333333333333,0.7768484169999965,0.0013569999999845095
iris,150,4,1,1,pai_nrs,3,1|2|3,0.9333333333333333,0.9333333333333333,0.7768484169999965,0.001350917000024765
iris,150,4,1,1,pai_nrs,4,0|1|2|3,0.9,0.9333333333333333,0.7768484169999965,0.0013354580000282112
iris,150,4,1,1,all_features,4,0|1|2|3,0.9,0.9333333333333333,0.0,0.0013465000000110194
iris,150,4,1,2,pai,1,1,0.4666666666666667,0.6333333333333333,0.7991588340000249,0.001643083999965711
iris,150,4,1,2,pai,2,1|2,0.9666666666666667,1.0,0.7991588340000249,0.0014153750000218679
iris,150,4,1,2,pai,3,0|1|2,0.9666666666666667,0.9666666666666667,0.7991588340000249,0.0014280000000326254
iris,150,4,1,2,pai,4,0|1|2|3,1.0,1.0,0.7991588340000249,0.0013785419999976511
iris,150,4,1,2,nrs,1,3,1.0,1.0,0.0027155420000326558,0.0013628330000301503
iris,150,4,1,2,nrs,2,2|3,1.0,1.0,0.0027155420000326558,0.0013080840000156968
iris,150,4,1,2,nrs,3,0|2|3,1.0,1.0,0.0027155420000326558,0.0013395839999930104
iris,150,4,1,2,nrs,4,0|1|2|3,1.0,1.0,0.0027155420000326558,0.001365625000005366
iris,150,4,1,2,relieff,1,3,1.0,1.0,0.017090250000023843,0.0012895829999592934
iris,150,4,1,2,relieff,2,2|3,1.0,1.0,0.017090250000023843,0.0013042919999861624
iris,150,4,1,2,relieff,3,0|2|3,1.0,1.0,0.017090250000023843,0.0013502909999942858
iris,150,4,1,2,relieff,4,0|1|2|3,1.0,1.0,0.017090250000023843,0.001342416999989382
iris,150,4,1,2,mutual_info,1,3,1.0,1.0,0.0031574999999861575,0.0012957090000327298
iris,150,4,1,2,mutual_info,2,2|3,1.0,1.0,0.0031574999999861575,0.0013096249999762222
iris,150,4,1,2,mutual_info,3,0|2|3,1.0,1.0,0.0031574999999861575,0.0013392500000009022
iris,150,4,1,2,mutual_info,4,0|1|2|3,1.0,1.0,0.0031574999999861575,0.0013429999999630127
iris,150,4,1,2,variance,1,0,0.7333333333333333,0.8333333333333334,1.4209000028131413e-05,0.0014112090000253374
iris,150,4,1,2,variance,2,0|3,1.0,1.0,1.4209000028131413e-05,0.0013494159999822841
iris,150,4,1,2,variance,3,0|2|3,1.0,1.0,1.4209000028131413e-05,0.001331791999973575
iris,150,4,1,2,variance,4,0|1|2|3,1.0,1.0,1.4209000028131413e-05,0.0013491250000470245
iris,150,4,1,2,pai_nrs,1,1,0.4666666666666667,0.6333333333333333,0.8018743760000575,0.0014753339999629134
iris,150,4,1,2,pai_nrs,2,1|3,1.0,1.0,0.8018743760000575,0.0013478749999649153
iris,150,4,1,2,pai_nrs,3,1|2|3,1.0,1.0,0.8018743760000575,0.0013475000000084947
iris,150,4,1,2,pai_nrs,4,0|1|2|3,1.0,1.0,0.8018743760000575,0.0013520420000077138
iris,150,4,1,2,all_features,4,0|1|2|3,1.0,1.0,0.0,0.0013455829999884372
iris,150,4,1,3,pai,1,1,0.3333333333333333,0.5,0.7828874159999941,0.0016318340000225362
iris,150,4,1,3,pai,2,0|1,0.7333333333333333,0.8333333333333334,0.7828874159999941,0.001444666999987021
iris,150,4,1,3,pai,3,0|1|2,0.9,0.9333333333333333,0.7828874159999941,0.0014083330000289607
iris,150,4,1,3,pai,4,0|1|2|3,0.9333333333333333,0.9333333333333333,0.7828874159999941,0.0014974169999959486
iris,150,4,1,3,nrs,1,3,0.9333333333333333,0.9666666666666667,0.0027217919999884543,0.001521874999980355
iris,150,4,1,3,nrs,2,2|3,0.9333333333333333,0.9666666666666667,0.0027217919999884543,0.0013039579999940543
iris,150,4,1,3,nrs,3,0|2|3,0.9333333333333333,0.9333333333333333,0.0027217919999884543,0.001343000000019856
iris,150,4,1,3,nrs,4,0|1|2|3,0.9333333333333333,0.9333333333333333,0.0027217919999884543,0.0013626659999772528
iris,150,4,1,3,relieff,1,3,0.9333333333333333,0.9666666666666667,0.017083249999984673,0.0012871669999867663
iris,150,4,1,3,relieff,2,2|3,0.9333333333333333,0.9666666666666667,0.017083249999984673,0.0013057499999717948
iris,150,4,1,3,relieff,3,0|2|3,0.9333333333333333,0.9333333333333333,0.017083249999984673,0.00138029100003223
iris,150,4,1,3,relieff,4,0|1|2|3,0.9333333333333333,0.9333333333333333,0.017083249999984673,0.0013607500000034634
iris,150,4,1,3,mutual_info,1,2,0.9333333333333333,0.9333333333333333,0.003177749999963453,0.0013079169999627993
iris,150,4,1,3,mutual_info,2,2|3,0.9333333333333333,0.9666666666666667,0.003177749999963453,0.0013126660000466472
iris,150,4,1,3,mutual_info,3,0|2|3,0.9333333333333333,0.9333333333333333,0.003177749999963453,0.001323041999967245
iris,150,4,1,3,mutual_info,4,0|1|2|3,0.9333333333333333,0.9333333333333333,0.003177749999963453,0.0013685839999766358
iris,150,4,1,3,variance,1,1,0.3333333333333333,0.5,1.3959000000340893e-05,0.0014638330000025235
iris,150,4,1,3,variance,2,1|3,0.9333333333333333,0.9333333333333333,1.3959000000340893e-05,0.0013673330000187889
iris,150,4,1,3,variance,3,1|2|3,0.9666666666666667,0.9666666666666667,1.3959000000340893e-05,0.0013536659999999756
iris,150,4,1,3,variance,4,0|1|2|3,0.9333333333333333,0.9333333333333333,1.3959000000340893e-05,0.0013673750000293694
iris,150,4,1,3,pai_nrs,1,1,0.3333333333333333,0.5,0.7856092079999826,0.0014594169999782025
iris,150,4,1,3,pai_nrs,2,1|3,0.9333333333333333,0.9333333333333333,0.7856092079999826,0.001350333999994291
iris,150,4,1,3,pai_nrs,3,0|1|3,0.9333333333333333,0.9,0.7856092079999826,0.0013718330000074275
iris,150,4,1,3,pai_nrs,4,0|1|2|3,0.9333333333333333,0.9333333333333333,0.7856092079999826,0.001363083999990522
iris,150,4,1,3,all_features,4,0|1|2|3,0.9333333333333333,0.9333333333333333,0.0,0.001357625000025564
iris,150,4,1,4,pai,1,1,0.5,0.43333333333333335,0.7950741669999957,0.0016481249999742431
iris,150,4,1,4,pai,2,0|1,0.7,0.8,0.7950741669999957,0.0014775420000319173
iris,150,4,1,4,pai,3,0|1|2,1.0,0.9333333333333333,0.7950741669999957,0.0014229170000135127
iris,150,4,1,4,pai,4,0|1|2|3,0.9666666666666667,1.0,0.7950741669999957,0.0013958330000036767
iris,150,4,1,4,nrs,1,3,0.9666666666666667,0.9666666666666667,0.002750458000036815,0.0013706659999570547
iris,150,4,1,4,nrs,2,2|3,1.0,0.9666666666666667,0.002750458000036815,0.0013120419999950172
iris,150,4,1,4,nrs,3,0|2|3,1.0,0.9666666666666667,0.002750458000036815,0.00134633400000439
iris,150,4,1,4,nrs,4,0|1|2|3,0.9666666666666667,1.0,0.002750458000036815,0.0013724999999453757
iris,150,4,1,4,relieff,1,3,0.9666666666666667,0.9666666666666667,0.017019209000011415,0.0012930000000324071
iris,150,4,1,4,relieff,2,2|3,1.0,0.9666666666666667,0.017019209000011415,0.001304958999980954
iris,150,4,1,4,relieff,3,0|2|3,1.0,0.9666666666666667,0.017019209000011415,0.0013456249999990177
iris,150,4,1,4,relieff,4,0|1|2|3,0.9666666666666667,1.0,0.017019209000011415,0.001358708999987357
iris,150,4,1,4,mutual_info,1,3,0.9666666666666667,0.9666666666666667,0.0031761660000029224,0.001285832999997183
iris,150,4,1,4,mutual_info,2,2|3,1.0,0.9666666666666667,0.0031761660000029224,0.0013073750000103246
iris,150,4,1,4,mutual_info,3,0|2|3,1.0,0.9666666666666667,0.0031761660000029224,0.0013337500000147884
iris,150,4,1,4,mutual_info,4,0|1|2|3,0.9666666666666667,1.0,0.0031761660000029224,0.001359292000017831
iris,150,4,1,4,variance,1,1,0.5,0.43333333333333335,1.4207999981863395e-05,0.0014546249999511929
iris,150,4,1,4,variance,2,1|3,0.9666666666666667,0.9666666666666667,1.4207999981863395e-05,0.0013680419999673177
iris,150,4,1,4,variance,3,1|2|3,0.9666666666666667,1.0,1.4207999981863395e-05,0.0013616670000260456
iris,150,4,1,4,variance,4,0|1|2|3,0.9666666666666667,1.0,1.4207999981863395e-05,0.0013637079999853086
iris,150,4,1,4,pai_nrs,1,1,0.5,0.43333333333333335,0.7978246250000325,0.0014609579999955713
iris,150,4,1,4,pai_nrs,2,1|3,0.9666666666666667,0.9666666666666667,0.7978246250000325,0.0013477920000468657
iris,150,4,1,4,pai_nrs,3,0|1|3,0.9666666666666667,0.9666666666666667,0.7978246250000325,0.0013795419999951264
iris,150,4,1,4,pai_nrs,4,0|1|2|3,0.9666666666666667,1.0,0.7978246250000325,0.0013645000000224172
iris,150,4,1,4,all_features,4,0|1|2|3,0.9666666666666667,1.0,0.0,0.0013584160000164047
iris,150,4,1,5,pai,1,1,0.5333333333333333,0.5333333333333333,0.7518023330000005,0.0016257910000376796
iris,150,4,1,5,pai,2,1|2,0.9,0.9333333333333333,0.7518023330000005,0.0013950829999771486
iris,150,4,1,5,pai,3,1|2|3,0.9333333333333333,0.9,0.7518023330000005,0.0013799160000189659
iris,150,4,1,5,pai,4,0|1|2|3,0.9,0.9333333333333333,0.7518023330000005,0.001392334000001938
iris,150,4,1,5,nrs,1,3,0.9,0.9,0.0027533339999763484,0.0013522909999892363
iris,150,4,1,5,nrs,2,2|3,0.9,0.9,0.0027533339999763484,0.0013168750000431828
iris,150,4,1,5,nrs,3,0|2|3,0.9,0.9,0.0027533339999763484,0.0013447079999764355
iris,150,4,1,5,nrs,4,0|1|2|3,0.9,0.9333333333333333,0.0027533339999763484,0.0013575830000149836
iris,150,4,1,5,relieff,1,3,0.9,0.9,0.017100708999976177,0.0012995409999803087
iris,150,4,1,5,relieff,2,2|3,0.9,0.9,0.017100708999976177,0.001305583000032584
iris,150,4,1,5,relieff,3,0|2|3,0.9,0.9,0.017100708999976177,0.001332375000004049
iris,150,4,1,5,relieff,4,0|1|2|3,0.9,0.9333333333333333,0.017100708999976177,0.0013565419999963524
iris,150,4,1,5,mutual_info,1,3,0.9,0.9,0.0032046250000234977,0.001298209000026418
iris,150,4,1,5,mutual_info,2,2|3,0.9,0.9,0.0032046250000234977,0.0012973749999787287
iris,150,4,1,5,mutual_info,3,0|2|3,0.9,0.9,0.0032046250000234977,0.001349333000007391
iris,150,4,1,5,mutual_info,4,0|1|2|3,0.9,0.9333333333333333,0.0032046250000234977,0.0013586669999767764
iris,150,4,1,5,variance,1,3,0.9,0.9,1.2499999968440534e-05,0.001298667000014575
iris,150,4,1,5,variance,2,0|3,0.9,0.9,1.2499999968440534e-05,0.0013435839999829113
iris,150,4,1,5,variance,3,0|2|3,0.9,0.9,1.2499999968440534e-05,0.0013452090000214412
iris,150,4,1,5,variance,4,0|1|2|3,0.9,0.9333333333333333,1.2499999968440534e-05,0.0013440419999710684
iris,150,4,1,5,pai_nrs,1,1,0.5333333333333333,0.5333333333333333,0.7545556669999769,0.001453083000001243
iris,150,4,1,5,pai_nrs,2,1|3,0.9,0.9,0.7545556669999769,0.0013492919999862352
iris,150,4,1,5,pai_nrs,3,1|2|3,0.9333333333333333,0.9,0.7545556669999769,0.0013688750000255823
iris,150,4,1,5,pai_nrs,4,0|1|2|3,0.9,0.9333333333333333,0.7545556669999769,0.0013473750000230211
iris,150,4,1,5,all_features,4,0|1|2|3,0.9,0.9333333333333333,0.0,0.0013457499999844913
iris,150,4,2,1,pai,1,1,0.4,0.43333333333333335,0.7746141250000278,0.001620333000005303
iris,150,4,2,1,pai,2,0|1,0.7,0.6666666666666666,0.7746141250000278,0.0014568750000307773
iris,150,4,2,1,pai,3,0|1|2,0.9666666666666667,0.8666666666666667,0.7746141250000278,0.001516041000002133
iris,150,4,2,1,pai,4,0|1|2|3,0.9,0.9333333333333333,0.7746141250000278,0.0013688750000255823
iris,150,4,2,1,nrs,1,3,0.9,0.9333333333333333,0.0027193750000265027,0.001288083000019924
iris,150,4,2,1,nrs,2,2|3,0.9333333333333333,0.9,0.0027193750000265027,0.001243917000010697
iris,150,4,2,1,nrs,3,0|2|3,0.9,0.9,0.0027193750000265027,0.0012911659999872427
iris,150,4,2,1,nrs,4,0|1|2|3,0.9,0.9333333333333333,0.0027193750000265027,0.0013107919999697515
iris,150,4,2,1,relieff,1,3,0.9,0.9333333333333333,0.017163707999998223,0.0012949169999956212
iris,150,4,2,1,relieff,2,2|3,0.9333333333333333,0.9,0.017163707999998223,0.001279291999992438
iris,150,4,2,1,relieff,3,0|2|3,0.9,0.9,0.017163707999998223,0.0013098750000040127
iris,150,4,2,1,relieff,4,0|1|2|3,0.9,0.9333333333333333,0.017163707999998223,0.0013393340000220633
iris,150,4,2,1,mutual_info,1,2,0.9,0.9,0.0031834579999667767,0.0012823330000060196
iris,150,4,2,1,mutual_info,2,2|3,0.9333333333333333,0.9,0.0031834579999667767,0.0012847079999573907
iris,150,4,2,1,mutual_info,3,0|2|3,0.9,0.9,0.0031834579999667767,0.0013221670000120866
iris,150,4,2,1,mutual_info,4,0|1|2|3,0.9,0.9333333333333333,0.0031834579999667767,0.001333584000008159
iris,150,4,2,1,variance,1,3,0.9,0.9333333333333333,1.2459000004128029e-05,0.0012903329999858215
iris,150,4,2,1,variance,2,0|3,0.9,0.9,1.2459000004128029e-05,0.0013375409999980548
iris,150,4,2,1,variance,3,0|2|3,0.9,0.9,1.2459000004128029e-05,0.0013160419999849182
iris,150,4,2,1,variance,4,0|1|2|3,0.9,0.9333333333333333,1.2459000004128029e-05,0.0013339580000319984
iris,150,4,2,1,pai_nrs,1,1,0.4,0.43333333333333335,0.7773335000000543,0.0014580839999780437
